file,label,source,speaker,generator,language,group
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_098.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::173 - BEST SORA 2 AI MEMES EPISODE 10
audio/human/LJSpeech/LJ042-0090.wav,0,LJSpeech,LJ,,en,LJSpeech::lj042-0090
audio/human/LJSpeech/LJ050-0186.wav,0,LJSpeech,LJ,,en,LJSpeech::lj050-0186
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/193 - Sora AI Lost Episode Analog Horror Compilation_005.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::193 - Sora AI Lost Episode Analog Horror Compilation
audio/human/LJSpeech/LJ018-0279.wav,0,LJSpeech,LJ,,en,LJSpeech::lj018-0279
audio/human/CREMA-D/1050_IEO_DIS_LO.wav,0,CREMA-D,1050,,en,CREMA-D::actor::1050
audio/human/LJSpeech/LJ020-0083.wav,0,LJSpeech,LJ,,en,LJSpeech::lj020-0083
audio/human/CREMA-D/1037_DFA_ANG_XX.wav,0,CREMA-D,1037,,en,CREMA-D::actor::1037
audio/human/LJSpeech/LJ018-0341.wav,0,LJSpeech,LJ,,en,LJSpeech::lj018-0341
audio/human/LJSpeech/LJ029-0131.wav,0,LJSpeech,LJ,,en,LJSpeech::lj029-0131
"audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/174 - Sora 2 - Family Guy, South Park, SpongeBob SquarePants and more! ｜ AI Cartoon Compilation #3_009.wav",1,YouTube-AI,,unknown,unknown,"YouTube-AI::174 - Sora 2 - Family Guy, South Park, SpongeBob SquarePants and more! ｜ AI Cartoon Compilation #3"
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_067.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)
audio/human/LJSpeech/LJ045-0203.wav,0,LJSpeech,LJ,,en,LJSpeech::lj045-0203
audio/human/LJSpeech/LJ020-0065.wav,0,LJSpeech,LJ,,en,LJSpeech::lj020-0065
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/014 - Anime Videos Generated by SORA 2._010.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::014 - Anime Videos Generated by SORA 2.
audio/human/CREMA-D/1009_TSI_ANG_XX.wav,0,CREMA-D,1009,,en,CREMA-D::actor::1009
audio/human/CREMA-D/1016_TIE_FEA_XX.wav,0,CREMA-D,1016,,en,CREMA-D::actor::1016
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/027 - Movie Studio Trailer - MGM： Roar of Justice by AI_000.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::027 - Movie Studio Trailer - MGM： Roar of Justice by AI
audio/human/LJSpeech/LJ020-0030.wav,0,LJSpeech,LJ,,en,LJSpeech::lj020-0030
audio/human/CREMA-D/1025_ITH_SAD_XX.wav,0,CREMA-D,1025,,en,CREMA-D::actor::1025
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/068 - Hip Hop Sora 2 A.I Compilation_221.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::068 - Hip Hop Sora 2 A.I Compilation
audio/human/LJSpeech/LJ049-0004.wav,0,LJSpeech,LJ,,en,LJSpeech::lj049-0004
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_157.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/135 - Unhinged Gumball AI Moments_110.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::135 - Unhinged Gumball AI Moments
audio/human/LJSpeech/LJ015-0076.wav,0,LJSpeech,LJ,,en,LJSpeech::lj015-0076
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_203.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::173 - BEST SORA 2 AI MEMES EPISODE 10
audio/human/LJSpeech/LJ042-0219.wav,0,LJSpeech,LJ,,en,LJSpeech::lj042-0219
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_303.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::025 - He needs someone to save him 😭
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/037 - south park special episode： DOOMED DAD (made by ai)_073.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::037 - south park special episode： DOOMED DAD (made by ai)
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/046 - What If Movie Studios Made Cars？_011.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::046 - What If Movie Studios Made Cars？
"audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2_039.wav",1,YouTube-AI,,unknown,unknown,"YouTube-AI::081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2"
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_178.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::025 - He needs someone to save him 😭
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives._115.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives.
audio/human/LJSpeech/LJ048-0065.wav,0,LJSpeech,LJ,,en,LJSpeech::lj048-0065
audio/human/CREMA-D/1090_IOM_DIS_XX.wav,0,CREMA-D,1090,,en,CREMA-D::actor::1090
audio/human/LJSpeech/LJ036-0019.wav,0,LJSpeech,LJ,,en,LJSpeech::lj036-0019
audio/human/LJSpeech/LJ017-0152.wav,0,LJSpeech,LJ,,en,LJSpeech::lj017-0152
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_173.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/human/beastboy/What's Up With These GTA 6 Leaks？_120.wav,0,unknown,,,unknown,unknown::human::what's up with these gta 6 leaks？_120
audio/human/CREMA-D/1041_ITS_SAD_XX.wav,0,CREMA-D,1041,,en,CREMA-D::actor::1041
audio/human/LJSpeech/LJ050-0206.wav,0,LJSpeech,LJ,,en,LJSpeech::lj050-0206
audio/human/garystafford/yt_0009_part_231.flac,0,GaryStafford,,,en,GaryStafford::human::yt_0009
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/014 - Anime Videos Generated by SORA 2._109.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::014 - Anime Videos Generated by SORA 2.
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/005 - Behind the Scenes of Movie Studio Logos (Funny Moments)_014.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::005 - Behind the Scenes of Movie Studio Logos (Funny Moments)
audio/human/CREMA-D/1043_IWW_FEA_XX.wav,0,CREMA-D,1043,,en,CREMA-D::actor::1043
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_324.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/200 - SML Movie： Junior Wants Chef Pee Pee Fired!_006.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::200 - SML Movie： Junior Wants Chef Pee Pee Fired!
"audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/088 - Sora's AI-Generated SpongeBob Part 2! The Style Change is INSANE, My Childhood is Ruined!_088.wav",1,YouTube-AI,,unknown,unknown,"YouTube-AI::088 - Sora's AI-Generated SpongeBob Part 2! The Style Change is INSANE, My Childhood is Ruined!"
audio/human/CREMA-D/1063_IWL_ANG_XX.wav,0,CREMA-D,1063,,en,CREMA-D::actor::1063
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_035.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/230 - The Ultimate Spongebob Sora 2 Compilation_009.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::230 - The Ultimate Spongebob Sora 2 Compilation
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives._020.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives.
audio/human/LJSpeech/LJ028-0516.wav,0,LJSpeech,LJ,,en,LJSpeech::lj028-0516
audio/ai/garystafford/hu_0001_part_010.flac,1,GaryStafford,,Hume AI,en,GaryStafford::ai::Hume AI::0001
audio/human/CREMA-D/1047_WSI_HAP_XX.wav,0,CREMA-D,1047,,en,CREMA-D::actor::1047
audio/human/CREMA-D/1087_ITH_FEA_XX.wav,0,CREMA-D,1087,,en,CREMA-D::actor::1087
audio/human/CREMA-D/1023_WSI_NEU_XX.wav,0,CREMA-D,1023,,en,CREMA-D::actor::1023
audio/human/LJSpeech/LJ048-0082.wav,0,LJSpeech,LJ,,en,LJSpeech::lj048-0082
audio/ai/garystafford/hu_0004_part_002.flac,1,GaryStafford,,Hume AI,en,GaryStafford::ai::Hume AI::0004
audio/human/LJSpeech/LJ015-0131.wav,0,LJSpeech,LJ,,en,LJSpeech::lj015-0131
audio/human/LJSpeech/LJ028-0251.wav,0,LJSpeech,LJ,,en,LJSpeech::lj028-0251
audio/human/CREMA-D/1069_TSI_NEU_XX.wav,0,CREMA-D,1069,,en,CREMA-D::actor::1069
audio/human/LJSpeech/LJ023-0095.wav,0,LJSpeech,LJ,,en,LJSpeech::lj023-0095
audio/human/CREMA-D/1051_MTI_FEA_XX.wav,0,CREMA-D,1051,,en,CREMA-D::actor::1051
audio/human/LJSpeech/LJ050-0149.wav,0,LJSpeech,LJ,,en,LJSpeech::lj050-0149
audio/human/LJSpeech/LJ030-0043.wav,0,LJSpeech,LJ,,en,LJSpeech::lj030-0043
audio/human/CREMA-D/1075_DFA_DIS_XX.wav,0,CREMA-D,1075,,en,CREMA-D::actor::1075
audio/human/LJSpeech/LJ049-0140.wav,0,LJSpeech,LJ,,en,LJSpeech::lj049-0140
audio/human/LJSpeech/LJ017-0042.wav,0,LJSpeech,LJ,,en,LJSpeech::lj017-0042
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/204 - Ultimate THX & Movie Studio Intro Compilation_042.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::204 - Ultimate THX & Movie Studio Intro Compilation
audio/human/LJSpeech/LJ029-0105.wav,0,LJSpeech,LJ,,en,LJSpeech::lj029-0105
audio/human/LJSpeech/LJ020-0024.wav,0,LJSpeech,LJ,,en,LJSpeech::lj020-0024
audio/ai/garystafford/el_0013_c_part_012.flac,1,GaryStafford,,ElevenLabs,en,GaryStafford::ai::ElevenLabs::0013_c
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/091 - LEGO Adventures Inside Movie Studios_025.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::091 - LEGO Adventures Inside Movie Studios
audio/human/CREMA-D/1047_TAI_NEU_XX.wav,0,CREMA-D,1047,,en,CREMA-D::actor::1047
audio/human/LJSpeech/LJ019-0193.wav,0,LJSpeech,LJ,,en,LJSpeech::lj019-0193
audio/human/LJSpeech/LJ048-0056.wav,0,LJSpeech,LJ,,en,LJSpeech::lj048-0056
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/109 - Cartoon Network AI Bumpers_020.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::109 - Cartoon Network AI Bumpers
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_291.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/038 - What if Squidward's New Neighbor was Gumball？ A Nightmare Worse Than SpongeBob._099.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::038 - What if Squidward's New Neighbor was Gumball？ A Nightmare Worse Than SpongeBob.
audio/human/LJSpeech/LJ039-0012.wav,0,LJSpeech,LJ,,en,LJSpeech::lj039-0012
audio/human/LJSpeech/LJ028-0357.wav,0,LJSpeech,LJ,,en,LJSpeech::lj028-0357
audio/human/LJSpeech/LJ049-0179.wav,0,LJSpeech,LJ,,en,LJSpeech::lj049-0179
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_099.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::173 - BEST SORA 2 AI MEMES EPISODE 10
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives._009.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives.
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_572.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/human/rekrap/Day in the Life of A Minecraft YouTuber_082.wav,0,unknown,,,unknown,unknown::human::day in the life of a minecraft youtuber_082
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/169 - AI Has FINALLY LOST CONTROL 💀 (Sora 2 Moments Gone Way Too Far)_008.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::169 - AI Has FINALLY LOST CONTROL 💀 (Sora 2 Moments Gone Way Too Far)
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/264 - When Animated TV Channels Invade Theaters_030.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::264 - When Animated TV Channels Invade Theaters
audio/human/LJSpeech/LJ027-0027.wav,0,LJSpeech,LJ,,en,LJSpeech::lj027-0027
audio/human/LJSpeech/LJ040-0127.wav,0,LJSpeech,LJ,,en,LJSpeech::lj040-0127
audio/human/CREMA-D/1079_IEO_ANG_MD.wav,0,CREMA-D,1079,,en,CREMA-D::actor::1079
audio/human/LJSpeech/LJ042-0002.wav,0,LJSpeech,LJ,,en,LJSpeech::lj042-0002
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/024 - Mr Rogers aboard the Mayflower (A.I. Video)_010.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::024 - Mr Rogers aboard the Mayflower (A.I. Video)
audio/human/CREMA-D/1063_IOM_ANG_XX.wav,0,CREMA-D,1063,,en,CREMA-D::actor::1063
audio/ai/garystafford/sp_0001_part_013.flac,1,GaryStafford,,Speechify,en,GaryStafford::ai::Speechify::0001
audio/human/LJSpeech/LJ028-0153.wav,0,LJSpeech,LJ,,en,LJSpeech::lj028-0153
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/087 - Sora 2 - Family Guy and South Park ｜ AI Cartoon Compilation #1_087.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::087 - Sora 2 - Family Guy and South Park ｜ AI Cartoon Compilation #1
audio/human/CREMA-D/1031_TSI_FEA_XX.wav,0,CREMA-D,1031,,en,CREMA-D::actor::1031
audio/human/LJSpeech/LJ031-0040.wav,0,LJSpeech,LJ,,en,LJSpeech::lj031-0040
audio/human/LJSpeech/LJ033-0176.wav,0,LJSpeech,LJ,,en,LJSpeech::lj033-0176
audio/human/LJSpeech/LJ015-0104.wav,0,LJSpeech,LJ,,en,LJSpeech::lj015-0104
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_068.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::173 - BEST SORA 2 AI MEMES EPISODE 10
audio/human/LJSpeech/LJ013-0067.wav,0,LJSpeech,LJ,,en,LJSpeech::lj013-0067
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/196 - Lost Episodes Analog Horror Sora 2 (Full Movie)_092.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::196 - Lost Episodes Analog Horror Sora 2 (Full Movie)
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/137 - Gumball out of context ( but it's A.I )_107.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::137 - Gumball out of context ( but it's A.I )
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/031 - Top 62 Sora 2 Clips That Will Blow Your Mind_117.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::031 - Top 62 Sora 2 Clips That Will Blow Your Mind
audio/human/beastboy/Very Big New Setup Update_066.wav,0,unknown,,,unknown,unknown::human::very big new setup update_066
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/241 - 🍰 Cinematic Cakes： Movie Studio Edition_008.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::241 - 🍰 Cinematic Cakes： Movie Studio Edition
audio/human/LJSpeech/LJ023-0071.wav,0,LJSpeech,LJ,,en,LJSpeech::lj023-0071
audio/human/LJSpeech/LJ020-0097.wav,0,LJSpeech,LJ,,en,LJSpeech::lj020-0097
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_250.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::025 - He needs someone to save him 😭
audio/human/LJSpeech/LJ017-0178.wav,0,LJSpeech,LJ,,en,LJSpeech::lj017-0178
"audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/088 - Sora's AI-Generated SpongeBob Part 2! The Style Change is INSANE, My Childhood is Ruined!_076.wav",1,YouTube-AI,,unknown,unknown,"YouTube-AI::088 - Sora's AI-Generated SpongeBob Part 2! The Style Change is INSANE, My Childhood is Ruined!"
audio/human/CREMA-D/1024_IOM_FEA_XX.wav,0,CREMA-D,1024,,en,CREMA-D::actor::1024
audio/human/LJSpeech/LJ038-0078.wav,0,LJSpeech,LJ,,en,LJSpeech::lj038-0078
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/200 - SML Movie： Junior Wants Chef Pee Pee Fired!_058.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::200 - SML Movie： Junior Wants Chef Pee Pee Fired!
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/105 - sora 2 stuff_028.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::105 - sora 2 stuff
audio/human/LJSpeech/LJ032-0249.wav,0,LJSpeech,LJ,,en,LJSpeech::lj032-0249
audio/ai/garystafford/hu_0007_c_part_006.flac,1,GaryStafford,,Hume AI,en,GaryStafford::ai::Hume AI::0007_c
audio/human/CREMA-D/1066_IEO_FEA_HI.wav,0,CREMA-D,1066,,en,CREMA-D::actor::1066
audio/human/LJSpeech/LJ032-0012.wav,0,LJSpeech,LJ,,en,LJSpeech::lj032-0012
"audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2_048.wav",1,YouTube-AI,,unknown,unknown,"YouTube-AI::081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2"
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/179 - 🍔When Movie Studios Opened BURGER KING Theaters_034.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::179 - 🍔When Movie Studios Opened BURGER KING Theaters
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/193 - Sora AI Lost Episode Analog Horror Compilation_004.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::193 - Sora AI Lost Episode Analog Horror Compilation
audio/human/CREMA-D/1016_ITS_ANG_XX.wav,0,CREMA-D,1016,,en,CREMA-D::actor::1016
audio/human/CREMA-D/1062_TAI_DIS_XX.wav,0,CREMA-D,1062,,en,CREMA-D::actor::1062
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/137 - Gumball out of context ( but it's A.I )_004.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::137 - Gumball out of context ( but it's A.I )
audio/human/LJSpeech/LJ042-0020.wav,0,LJSpeech,LJ,,en,LJSpeech::lj042-0020
audio/human/garystafford/yt_0009_part_230.flac,0,GaryStafford,,,en,GaryStafford::human::yt_0009
audio/human/LJSpeech/LJ033-0191.wav,0,LJSpeech,LJ,,en,LJSpeech::lj033-0191
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_121.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/human/LJSpeech/LJ031-0134.wav,0,LJSpeech,LJ,,en,LJSpeech::lj031-0134
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives._123.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives.
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/196 - Lost Episodes Analog Horror Sora 2 (Full Movie)_019.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::196 - Lost Episodes Analog Horror Sora 2 (Full Movie)
audio/human/CREMA-D/1049_IWL_ANG_XX.wav,0,CREMA-D,1049,,en,CREMA-D::actor::1049
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/034 - BEST SORA 2 CLIPS EPISODE 2 Ai Memes #soraai_046.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::034 - BEST SORA 2 CLIPS EPISODE 2 Ai Memes #soraai
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/269 - UNHINGED CAILLOU Sora Compilation 2_104.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::269 - UNHINGED CAILLOU Sora Compilation 2
audio/human/CREMA-D/1020_IWL_SAD_XX.wav,0,CREMA-D,1020,,en,CREMA-D::actor::1020
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/237 - 🍦When Animated TV Channels Make Ice Cream📺_028.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::237 - 🍦When Animated TV Channels Make Ice Cream📺
audio/human/garystafford/yt_0000_part_153.flac,0,GaryStafford,,,en,GaryStafford::human::yt_0000
audio/human/LJSpeech/LJ043-0088.wav,0,LJSpeech,LJ,,en,LJSpeech::lj043-0088
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_148.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)
audio/human/LJSpeech/LJ043-0058.wav,0,LJSpeech,LJ,,en,LJSpeech::lj043-0058
audio/human/LJSpeech/LJ014-0165.wav,0,LJSpeech,LJ,,en,LJSpeech::lj014-0165
audio/human/LJSpeech/LJ015-0178.wav,0,LJSpeech,LJ,,en,LJSpeech::lj015-0178
audio/human/CREMA-D/1047_IWW_NEU_XX.wav,0,CREMA-D,1047,,en,CREMA-D::actor::1047
audio/human/silence/silence_001 (copy 46).wav,0,unknown,,,unknown,unknown::human::silence_001 (copy 46)
audio/human/LJSpeech/LJ022-0161.wav,0,LJSpeech,LJ,,en,LJSpeech::lj022-0161
audio/human/LJSpeech/LJ047-0135.wav,0,LJSpeech,LJ,,en,LJSpeech::lj047-0135
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/196 - Lost Episodes Analog Horror Sora 2 (Full Movie)_112.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::196 - Lost Episodes Analog Horror Sora 2 (Full Movie)
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/038 - What if Squidward's New Neighbor was Gumball？ A Nightmare Worse Than SpongeBob._107.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::038 - What if Squidward's New Neighbor was Gumball？ A Nightmare Worse Than SpongeBob.
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/235 - (REUPLOAD) Lost Episodes Analog Horror Sora 2 #2_023.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::235 - (REUPLOAD) Lost Episodes Analog Horror Sora 2 #2
audio/human/LJSpeech/LJ047-0027.wav,0,LJSpeech,LJ,,en,LJSpeech::lj047-0027
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/034 - BEST SORA 2 CLIPS EPISODE 2 Ai Memes #soraai_021.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::034 - BEST SORA 2 CLIPS EPISODE 2 Ai Memes #soraai
"audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2_140.wav",1,YouTube-AI,,unknown,unknown,"YouTube-AI::081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2"
audio/human/CREMA-D/1017_TAI_ANG_XX.wav,0,CREMA-D,1017,,en,CREMA-D::actor::1017
audio/human/silence/silence_001 (copy 63).wav,0,unknown,,,unknown,unknown::human::silence_001 (copy 63)
audio/human/CREMA-D/1085_MTI_SAD_XX.wav,0,CREMA-D,1085,,en,CREMA-D::actor::1085
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/014 - Anime Videos Generated by SORA 2._053.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::014 - Anime Videos Generated by SORA 2.
audio/human/LJSpeech/LJ028-0442.wav,0,LJSpeech,LJ,,en,LJSpeech::lj028-0442
"audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/088 - Sora's AI-Generated SpongeBob Part 2! The Style Change is INSANE, My Childhood is Ruined!_030.wav",1,YouTube-AI,,unknown,unknown,"YouTube-AI::088 - Sora's AI-Generated SpongeBob Part 2! The Style Change is INSANE, My Childhood is Ruined!"
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_399.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/human/LJSpeech/LJ042-0099.wav,0,LJSpeech,LJ,,en,LJSpeech::lj042-0099
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_227.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_230.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::030 - BEST SORA 2 AI MEMES EPISODE 5
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/167 - AI Has LOST ALL CONTROL 💀 (Sora 2 Moments You Won’t Believe)_098.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::167 - AI Has LOST ALL CONTROL 💀 (Sora 2 Moments You Won’t Believe)
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/068 - Hip Hop Sora 2 A.I Compilation_157.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::068 - Hip Hop Sora 2 A.I Compilation
